Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Caribbean small states,CSS,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,8.61886708,4.811800241,3.367499264,0.911146643,9.734157748,5.509713639,8.442131771,6.257232523,0.974858376,-3.153461232,18.84949954,6.896782794,4.692091948,8.940345837,13.09659604,-11.83366893,-10.09765209,9.845157989,10.11992477,-3.632021475,-20.54560967,-41.26659378,-28.85546867,-27.64241893,4.803163973,37.07801699,7.608510638,-10.95117579,0.455918053,11.34622186,0.79138214,-10.7796539,-9.636213798,13.47794932,32.99081515,25.97660465,2.381360288,21.93440428,-19.03167371,-0.711864407,8.535336292,7.156338471,4.021723176,-4.868068294,18.25867695,7.512855889,0.163322445,4.821802935,-1.022222222,-5.927256399
Curacao,CUW,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,47.09617956,43.73455896,5.372397884,17.32447776,3.388993235,-12.9814966,2.201889617,2.336184479,23.529786,-1.847956155,-14.44633413,8.768994674,18.55349741,22.43826024,-7.398779108,-10.52313885,33.42475805,-29.28476414,7.819408262,-9.152508106,-8.461721807,1.549343816,-16.06419083,10.89700783,8.56385301,-8.083843598,15.53450902,0.668049393,16.69608999,3.969481593,13.55024503,4.429095534,21.26119492,-20.81097568,7.974523314,-18.05046294,-15.69813386,-25.98990586,2.88010079,2.809501544,35.62939962,25.06216184,-1.611918387,10.56948218,-12.695376
Czech Republic,CZE,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.92958811,8.300985054,2.895030916,19.8817609,20.81626269,13.90797923,-8.187053131,-3.14360331,-2.57167106,10.87298956,6.71205414,1.473403695,0.553814147,7.548499155,4.377405916,9.573601703,14.30195614,0.915719306,-17.6665529,4.205022522,1.752536128,-4.175144525,-4.241565603,7.146776637,13.11669539,-3.97850318,6.471650322,7.690656768,4.499956492,-10.17827476
Germany,DEU,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,0.371581387,1.954687785,2.469135935,-9.596032032,-6.553777797,9.395973154,1.671781059,3.409260449,11.2910302,-3.001705614,-12.05405493,-4.087275386,8.586989485,1.637653906,-0.217738485,5.70264405,1.12854469,8.179099008,8.37841073,8.64770743,6.837606838,0.204257455,-5.385687977,4.184147223,1.262516111,-4.116508491,1.849568339,4.655513777,4.322220588,3.336694128,-2.390011305,-7.735358538,-0.498266501,-2.7868497,-1.937290768,9.398197518,6.607514196,0.528738247,-16.88906148,12.22313267,9.356725688,-8.766233356,2.878375976,3.469324808,-1.671583249,3.77999923,6.879938414,2.921024664,1.401541405,-6.366620494
Djibouti,DJI,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.6988733,-274.6424952,-1068.562218,-20.94605389,-83.43522121,,
Dominica,DMA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,4.793668745,6.350014358,15.61099176,2.238822164,-0.089026394,7.071324545,8.871774595,-6.724308798,-16.24467885,21.50852969,-1.344477718,-1.480811278,4.346634007,-15.00867453,-16.42713767,11.59965488,3.484475524,18.47936466,11.31700139,15.84980946,-3.517771628,-3.153584114,3.632406699,-0.536752713,-3.907454895,1.908124814,-7.748488345,13.50027812,14.67815735,1.054134846,14.40796025,5.878649254,-4.878228779,11.74410357,-1.473493411,-1.201572694,-0.680102416,6.760587192,5.532045466,12.76583134,2.672203135,-4.796714801,-21.23139506,-0.5871967,5.454311602,2.294820907,3.390803056,4.289789247,5.239608828,7.601095336,4.218712323,4.348117283,-0.773945422,4.513192145
Dominican Republic,DOM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,-25.82417763,72.74074389,42.02400956,23.73188426,-52.95265763,76.56943196,-0.980173927,0.394200665,31.70639686,11.6426862,17.15878478,12.47589512,26.876356,16.9775655,10.06100993,-5.794927914,7.317121277,2.686589872,8.19958118,3.350507202,-13.54299418,-12.21944983,11.13827932,-11.57904991,-4.845894512,26.48409466,27.69885544,-5.442314084,13.72073802,-8.563095593,-8.288652052,22.65016704,15.0919287,15.02092586,4.290130434,7.652180854,21.64222507,42.14103398,-0.464258068,8.627401258,1.378153045,3.166923925,-24.04150188,3.424862403,18.59567777,17.49812559,13.89737592,7.988428176,-17.62697701,20.7742497,-5.842843222,-0.640283162,-1.73240739,8.677904926,18.63855851,11.07737457,-2.810994693,15.0830613,10.20431352,-5.637062512
Algeria,DZA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.510645991,-3.370277166,38.35394424,20.42085975,-18.8748809,20.6890604,12.12625818,-1.783767066,4.169690288,2.423377849,6.480775817,-18.16794344,-30.89242115,7.982238467,7.595186524,-10.5353593,-17.67577831,-15.23604909,-10.22358063,12.23923314,-4.638415735,-19.03087463,-18.56787642,49.75510549,-11.22148674,5.089717339,44.1892755,30.54291629,8.931837937,17.57155817,15.33390286,4.790094784,20.83507197,13.29606749,22.84497271,6.969183107,-2.969402078,18.43277967,8.489261798,3.836493872,2.491277619,1.529641069,4.40917622,1.996318834,1.941380189,-15.46159479
East Asia & Pacific (excluding high income),EAP,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.89897913,-7.25909323,-52.52516991,-31.36327288,-42.27639515,-11.43351994,434.2213066,-51.31633625,158.7841208,-0.824397694,30.80965748,65.78991691,11.42960264,22.10906665,14.45531624,8.435712697,7.83580503,8.979788813,7.295692577,3.752258063,7.283507483,6.40631497,6.815272045,3.826979284,3.687619429
Early-demographic dividend,EAR,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,7.324704341,0.640444527,3.946428222,15.36117405,16.67163696,3.246136763,4.353303297,9.191740444,4.200768263,6.24184881,5.186604514,7.357898256,9.378380298,17.16121381,10.57803558,10.15128643,5.029027734,-1.06992672,-2.856959509,12.96393172,3.923651234,-9.986247822,71.66408048,23.78556219,28.12534229,-4.254493568,-12.01990855,-46.83141736,9.934331823,45.82840084,-15.96575782,10.66308222,15.77718053,23.29518339,2.584762961,-28.66775703,-5.094875984,-49.07447661,-32.05826029,-53.09307562,-75.81290176,1125.996903,-88.83516276,764.7334463,-9.795218994,38.09058756,95.31270578,3.909229071,5.140159405,9.839590338,5.333986456,4.183169601,0.269283905,5.021469044,3.537264956,2.118898136,6.79516884,4.484216792,2.337576686,-10.85237495
East Asia & Pacific,EAS,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.680760146,-3.431872173,-24.4267191,-7.462905587,-3.407544402,-2.765225466,38.49527784,-17.55935449,36.93462273,1.023974569,13.03600765,30.99668445,5.597813111,8.066513967,12.57626985,6.779206331,6.046128441,7.257446299,6.276055572,3.82041822,6.014552987,5.918699246,5.395663442,3.063633074,2.320733881
Europe & Central Asia (excluding high income),ECA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,-0.044328812,2.966444527,9.254216099,-0.563771143,-12.1386385,8.152309265,-0.12335169,-0.006976844,7.201691087,1.270160951,-9.305278802,0.260948289,0.829549548,3.47552798,2.776284,6.248490335,4.203691395,9.279560134,7.080079311,4.106230667,-2.891312081,-9.291584975,-10.67181808,1.246959488,3.164187656,-0.341000112,3.723482409,4.09495624,3.927406213,7.008251211,1.66551765,-1.305853377,2.275143825,3.712289323,3.539446004,8.057898408,7.668935769,-0.343721933,-18.01570562,6.354793238,5.452070092,-4.288631847,-0.41322029,3.868353878,2.729268822,2.4111444,4.762859158,3.091140658,4.301613931,-7.869471592
Ecuador,ECU,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,3.303544533,-4.296267496,3.10786106,6.451930654,2.387341538,-2.255601212,14.38705009,0.812955787,3.519714959,4.044795137,17.90256119,-3.439829903,-4.322931733,-4.036347793,34.59716379,4.49358591,9.125907224,9.2526937,-3.429377594,2.364540504,-1.353540239,0.025092565,-15.3679994,0.494106173,7.842837419,5.113034628,5.620184232,-8.967646397,1.635388468,-1.80215168,1.21430949,4.877699483,-8.836561791,7.743276949,-2.669250771,-4.783290483,11.25531867,10.91433187,-30.1405875,11.14364118,33.67983119,17.87625452,-10.58429767,6.671977672,15.72107818,7.772235641,4.24023765,22.48209775,-7.310144829,10.45980253,11.52998441,4.190273305,9.473910623,3.367494129,-9.191294768,-11.49391107,11.73607156,1.696584743,-3.174927802,-17.83851962
"Egypt, Arab Rep.",EGY,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,10.0398054,14.79099678,12.67507003,15.6619018,-5.803331542,-0.884198517,-12.8057554,-8.448844884,-11.86012978,-6.710068945,-9.176470588,-9.349976448,11.40555989,40.01865672,63.94156911,-6.0212086,17.19607389,40.86652598,26.04278826,-2.168535468,21.35469189,20.46488495,6.137517305,15.94202899,6.25,1.176470588,-4.651162791,8.178438662,-6.804123711,2.359882006,-20.31700287,-3.887884273,-5.138339909,10.41666663,12.0188679,8.799056837,10.5303898,15.4142582,16.59432387,8.304696435,-2.184357229,5.543308437,-6.798973581,6.094460721,10.68826396,14.02440282,24.14133866,15.59966243,-9.295869965,7.858079215,-1.861838962,5.188053333,-8.420268253,1.708706267,8.60000001,11.23388582,11.32450331,15.71698113,12.94635578,-20.94701891
Euro area,EMU,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,-0.414918876,4.279955267,8.567015358,-0.358769485,-11.97435935,8.929295188,0.205077546,0.608612057,7.24605517,2.615813373,-9.626587004,-1.379710504,-0.493157707,2.777283348,2.048996212,5.938234707,4.144783599,9.471045684,7.967191943,5.856899676,1.553828036,-1.341824101,-7.88507154,5.174655093,4.697345038,-0.63668592,3.873725167,6.88096407,5.496988147,5.39544656,0.666465057,-2.167853747,1.173604239,2.526404149,1.802399557,6.479313776,6.168917825,-1.604432068,-15.95129939,4.340152078,3.66106772,-7.637475019,-0.875123932,3.341264495,4.736984622,3.782977669,5.176179461,3.379535253,5.678419829,-8.863063317
Eritrea,ERI,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.69085941,67.98586469,-8.329825266,39.72004708,20.2332078,11.41920659,4.646314559,-17.14850001,73.97632408,-16.87951136,-3.348406364,-17.87199613,-11.35264637,-40.0366672,-12.10931798,-5.65213049,-13.02611312,7.450509891,466.8886218,,,,,,,,,
Spain,ESP,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,-2.251276127,14.45861979,12.03778608,9.995942197,-4.563589855,-1.003607691,-3.729735635,-5.484617343,-2.183828935,2.614431719,-8.600476693,1.461693523,-2.208060537,-1.727157986,5.140636448,12.06896526,12.89917578,14.83813843,11.54178252,6.243854835,1.447320065,-3.655968234,-11.55031709,3.46909064,7.593835614,2.097202816,5.450605772,11.63107303,10.52292647,7.047576815,3.782146074,3.747812809,5.888142296,4.753776997,6.487247326,7.506637428,3.914350033,-4.210005289,-18.50742888,-4.15237086,-7.505448746,-10.36599405,-3.952035591,5.843357726,10.05069702,1.41522799,6.308315551,7.754593443,3.215605801,-11.43341373
Estonia,EST,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.465001702,6.266622683,21.46175113,31.48622455,15.616705,-15.28366067,21.98604566,14.47497059,23.78752563,17.92729447,7.12167554,7.043901173,31.43572767,11.54787153,-19.67319771,-42.32501906,7.126978084,28.49356708,18.1469124,-3.403610435,4.429864323,-5.533864242,5.658487654,13.36450574,7.38712961,0.062429772,14.80432374
Ethiopia,ETH,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51122796,9.440736525,24.39042714,26.26626586,10.57856879,11.88551134,4.15125831,25.25476693,7.424957143
European Union,EUU,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,-0.713105584,4.060907041,8.280104241,-0.133265819,-11.30376388,8.633572689,-0.47892477,0.038455974,7.474198668,2.483960128,-9.842704422,-1.138707798,-0.372588585,3.354337753,2.670358327,5.869501528,4.059488371,9.047665111,8.063825553,5.458060749,0.114845961,-1.417395507,-7.776660389,6.013098626,5.217832424,0.082315757,4.246264793,6.947600668,4.9105218,5.691448292,0.532570984,-1.974288365,1.441263082,3.322063226,2.09237381,7.298017112,7.031594537,-1.167105766,-16.37569255,4.491214977,3.982342485,-7.05484843,-0.846538382,3.93900404,5.00968751,3.334444908,5.379207881,3.847603858,5.133998339,-8.213389461
Fragile and conflict affected situations,FCS,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.279548876,-21.72122378,-5.125375962,-4.842251209,-34.61653205,-6.175543406,-6.53572735,-1.181351567,-0.8037215,-1.69375385,7.402175886,9.809485172,-2.500501238
Finland,FIN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,0.382444036,-1.504444848,9.985091512,15.7597863,-0.257952639,-15.96519743,-4.713458777,-9.394152618,21.5590591,13.51955918,-6.084761046,4.662416468,1.735652429,0.486925158,2.218234027,1.211461479,6.310932242,13.79479146,14.36232757,-6.284324297,-23.32824918,-11.54852895,-10.80334596,11.77121118,12.35603752,3.011729895,14.31746683,12.9191469,0.535099338,10.77940556,-0.183145827,-2.034980699,2.580755011,5.543831361,8.009256139,-0.216324153,10.48945218,-1.433854049,-19.95061634,8.498122953,11.32782369,-4.869840641,-4.280511913,-0.90221314,0.691047101,9.02435836,5.229816147,5.708642726,-4.600901856,-1.611992015
Fiji,FJI,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,3.779936383,9.212154369,6.893426229,12.87277134,3.08676758,8.813195375,5.867790835,5.710880652,11.47046097,5.123018524,2.799626022,5.255594234,8.912197378,3.105013114,-14.73329897,9.265151798,1.060140619,0.572735863,5.557625053,3.052612717,-7.589629138,3.424663267,-6.149870229,-0.353758783,2.556839015,6.959044343,5.078681066,9.771811986,8.478321643,4.270577814,-2.984105262,-2.600624355,-9.792036965,6.890053758,3.733085857,-3.172364757,2.501727167,10.3829349,7.192169061,8.550131286,0.743179956,-1.962500375,0.350623581,6.603035615,2.840855769,3.837267869,6.119438972,-0.146488632,-13.49810789,3.362429872,6.983959102,-2.501214295,0.251852805,3.238794549,2.227534109,0.738153871,5.416027512,3.116998898,3.811226289,-9.028705484
Faroe Islands,FRO,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,25.14284981,0.913241362,-17.1945675,-10.92895938,-2.453990466,41.93548385,-30.14354068,3.595890417,9.586776881,11.31221718,14.36314364,19.54976302,15.26263628,180.9974205,23.68421052,43.07228232,-21.89150386,-61.96590658,23.51571595,2.616537974,46.17653254,-6.78772157,-4.576376006,5.217109524,9.608869681,-16.36695697,-53.09927734,94.66332247,-35.3633855,0,18.24822089,-12.5901064,1.565149616,-0.125284606,4.807133748,16.9071924,29.49984037,14.29685042,-38.76075927,-8.270341808,10.73022016,22.87261461,-17.37305403,0.684572748,3.294389213,8.345962447,12.11358993,7.195349462,-8.416906523,29.34287837,16.50590185,21.87868184,1.946551943,13.48776682,-13.67692242,-0.789533877,-11.56573384,81.7841496,21.51526563,-16.66884575
United Kingdom,GBR,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,-0.579747969,-1.224829564,19.52534081,-7.426435854,-12.62043431,11.59329474,1.632957117,1.425257494,3.254778247,-15.16191259,-8.962968098,10.46822021,10.4087484,8.295623996,3.559588283,2.395495118,9.683374754,18.00354745,3.82052306,-6.086436305,-8.861203682,4.074140882,3.765105432,10.37012814,5.10578249,2.417666454,5.358908594,7.952649966,4.347826087,2.018748887,1.707732628,3.110830846,1.956896557,1.411664297,2.995092219,4.99382439,2.386930375,-6.271917508,-15.31645254,11.37484787,-0.282566448,3.42504397,7.044558349,12.8324597,2.752479316,-0.583237041,1.403000879,1.031051568,-0.082832729,-12.42975706
Georgia,GEO,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2923376,15.61612631,-14.51898034,31.00530437,7.527957197,13.28798288,-2.345481165,6.540920004,-5.905637325,-15.18572214
Ghana,GHA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38105571,8.368924295,-20.93723037,-22.02674712,26.85464843,39.0035504,-23.7502277,4.825449559,-2.403532356,13.38609863,7.179287968,11.24100119,-7.219225359,1.906027237
Gibraltar,GIB,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.24871989,31.2064504,-21.36374416,9.246004528,29.31062257,16.40785472,-8.593467092,3.681960949,9.693590394,134.7163604,-55.80338215,7.045443435,27.36133047,-240.7225647
"Gambia, The",GMB,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.931773879,18.41295879,-15.41125541,-14.65711361,31.27848405,11.36488215,-5.266611977,68.63526152,-25.26596077,1.989076762,33.09662143,33.48558645,-1.249339865,1.994290549,28.64298351,44.03175611
Guinea-Bissau,GNB,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5190981,-32.50398544,21.02470598,-2.267949748,39.01809931,-8.039154315,41.59390856,11.8123585,-11.14194969,3.893464456,9.764885492,-36.16156607,4.597260357,58.18558973,-4.315713363,5.309968471,1.080597151,20.72872745,33.83398384,9.629504847
Equatorial Guinea,GNQ,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71834931,26.56191422,32.17806334,1.740751908,1.146502545,4.28096873,36.38931311,-31.91627456,-9.602415344,-39.07883175,-43.48188819,-11.65723014,-11.44175175,-48.03106072,-45.39639689
Greece,GRC,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,40.66521517,-7.718981767,35.04380013,14.51499721,20.53705479,-0.160933355,2.150574221,12.15547103,25.13358735,12.00622095,11.26436805,17.30399905,14.93825694,-23.71628988,-1.030673112,8.564190184,-7.936285607,4.681927263,-7.089107916,0.86353738,-9.931621312,-3.438728759,-8.582898296,-2.073976332,10.32020876,7.710868398,-20.65634255,16.46710592,2.05716487,1.807054216,9.805743653,-8.243710135,-4.388419655,-0.643498832,5.461782735,7.879393579,2.857322399,17.13395086,-0.463588668,12.36372547,4.465315854,2.233439114,18.60438323,-0.653673158,-10.6383697,23.88106553,8.531008582,-9.214316665,-26.88298698,-10.77092627,-31.83435536,-21.10178092,-3.08166639,4.328913267,4.441317204,6.620598206,-4.93204626,7.774628708,-3.154163635,10.56044901
Grenada,GRD,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.924282477,45.40117417,2.046450633,30.06087251,34.61348449,-14.49653281,66.5002485,22.28810225,-38.96039055,-20.73798055,-21.92588176,10.21589073,10.88399115,-4.131516331,-2.950762134,46.56815892,
Guatemala,GTM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,-2.716559966,-1.388900678,25.50589975,21.36411243,4.291615006,-6.157102382,15.63953458,20.72442311,-10.94677368,8.105655273,11.91599528,-8.115035553,14.60018127,15.46183149,-4.553358121,38.22239495,10.25125853,8.81169447,-9.233298331,-11.9964348,11.25182216,-14.86885894,-23.01464346,-1.537794342,-13.12550568,2.117306006,24.1748748,5.599023377,3.491202034,-6.082083829,14.41401973,25.35519216,2.365192393,-0.537199826,3.629627841,-8.282085418,21.38963308,25.85026339,2.048334804,-2.783613163,4.096308689,8.584237496,-0.930650978,3.453054974,-1.037447483,11.30452477,7.509219567,-18.66540986,-17.79476681,7.318435089,16.94135309,1.779548733,-1.386176676,-1.291646598,1.428270615,-4.208368679,4.340181908,5.530570039,7.957309958,-9.995302438
Guam,GUM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,2.055246724,5.482046174,9.814263431,-2.157987323,-10.52463841,9.122221214,3.865436653,4.9233674,6.459210505,-2.314103236,-1.371332789,-4.010562924,2.983912998,10.69000924,3.962045867,4.468593184,4.892595481,8.245826261,6.509828392,3.04148947,-0.945809211,0.495795914,-1.041922815,5.813207515,4.399327378,4.483607715,4.97679595,3.989196909,4.67270278,5.34576515,-1.747284071,-0.787099069,2.702370297,5.137969562,4.276548003,4.597428456,2.412542596,-2.817799373,-15.24338139,7.847074711,4.186811943,1.184666346,2.435999014,4.344195978,4.15063108,0.784407047,4.210548454,3.199844067,3.105683559,-5.840278247
"Hong Kong SAR, China",HKG,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.036687426
Honduras,HND,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,-9.728799603,31.90271415,15.07592597,0.188495717,8.592096511,13.36991187,30.08150654,-0.117484839,1.097824198,5.29377513,-18.78453018,-2.040816389,26.85185148,33.57664239,-21.7213119,7.155323012,34.69055359,10.45692017,6.4529727,-11.70092754,-19.67344345,-34.06118845,7.237890684,27.54794115,5.801928872,-14.34052214,31.11541225,24.42574739,-5.19706148,6.018759773,10.41043504,12.94481508,29.53687148,8.971885484,5.058875608,-7.273212645,7.473307771,2.626539692,9.364069839,6.579843948,-3.90112294,-4.564079217,4.86691603,21.93388749,-1.151722072,7.216441787,24.65958366,8.903607009,-44.24215876,12.00787748,24.12473147,-2.703538242,-11.44331991,9.377867445,22.42767759,-5.181827366,12.55813846,7.865293397,-16.38374103,-26.21906144
Heavily indebted poor countries (HIPC),HPC,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.401361294,5.037870773,-24.88482317,-7.625133983,-3.617601974,-37.16200273,-15.86231816,-9.81843369,-3.010860087,3.566525957,0.909567895,7.406872665,6.009543232,-0.251990819
Croatia,HRV,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87936173,32.27045464,-9.475604144,-5.509662854,-3.06655746,9.253816215,19.69526616,20.44184454,1.507882452,5.901506323,14.90403959,5.292160512,9.819568682,-22.28815371,-15.94007539,-4.113499488,-5.286501402,4.124283168,-3.08176206,11.28586484,5.993813511,8.707196068,10.6449429,1.669933463,-2.813907138
Haiti,HTI,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.595653158,10.55740288,4.632477204,-0.548523488,-26.00763864,-34.86238453,123.5035238,11.7369045,7.648925005,-3.241652925,23.95939172,18.34562,-12.6792929,-19.8727235,11.90695254,7.090967277,23.9667075,0.387783155,16.15187824,6.711343837,-12.73422123,45.86410996,-14.43779497,-10.42025155,-6.967683816,20.47599462,-21.98520922,17.15762464,7.900737227,-5.201003963,7.66606952,-20.59079916
Hungary,HUN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.35855607,32.34667521,19.78900938,1.269072696,5.227189546,10.91514164,19.49029448,0.875124348,5.603741609,-3.624129271,5.085183599,1.622368567,18.0375076,-0.90735338,1.420619797,-2.203235948,1.745162369,-23.50855593,2.024432013,-3.628626441,-4.05409772,5.095265244,12.48460859,-1.593676239,-3.479753207,10.06522451,15.93003452,12.08099103,-6.981461859
IBRD only,IBD,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.16678034,0.099441548,-25.3872151,-10.83466001,-2.789684087,1.84486141,51.82861147,-15.99885635,48.17798547,4.448703261,19.69138026,37.35374297,9.491754892,6.945970216,14.31599536,8.202100227,5.692334932,5.428654676,5.001519236,1.820824248,4.571053047,6.111814784,5.821735894,3.126007885,-0.230598068
